transaction_id,fraud_chance,listed_as_suspicious,user_related_suspicion_count,merchant_related_suspicion_count
21322493.0,no evidence,False,0,0
21322479.0,no evidence,False,0,0
21322478.0,no evidence,False,0,0
21322477.0,no evidence,False,0,0
21322456.0,no evidence,False,0,0
21322457.0,no evidence,False,0,0
21322459.0,no evidence,False,0,0
21322461.0,no evidence,False,0,0
21322462.0,no evidence,False,0,0
21322463.0,no evidence,False,0,0
21322782.0,no evidence,False,0,0
21322465.0,no evidence,False,0,0
21322466.0,no evidence,False,0,0
21322467.0,no evidence,False,0,0
21322468.0,no evidence,False,0,0
21322469.0,no evidence,False,0,0
21322470.0,no evidence,False,0,0
21322471.0,no evidence,False,0,0
21322472.0,no evidence,False,0,0
21322473.0,no evidence,False,0,0
21322474.0,no evidence,False,0,0
21322475.0,no evidence,False,0,0
21322476.0,no evidence,False,0,0
21322505.0,no evidence,False,0,0
21322454.0,no evidence,False,0,0
21322506.0,no evidence,False,0,0
21322508.0,no evidence,False,0,0
21322536.0,no evidence,False,0,0
21322537.0,no evidence,False,0,0
21322538.0,no evidence,False,0,0
21322539.0,no evidence,False,0,0
21322540.0,no evidence,False,0,0
21322541.0,no evidence,False,0,0
21322542.0,no evidence,False,0,0
21322543.0,no evidence,False,0,0
21322534.0,no evidence,False,0,0
21322544.0,no evidence,False,0,0
21322546.0,no evidence,False,0,0
21322547.0,no evidence,False,0,0
21322548.0,no evidence,False,0,0
21322549.0,no evidence,False,0,0
21322550.0,no evidence,False,0,4
21322551.0,no evidence,False,0,0
21322552.0,no evidence,False,0,0
21322553.0,no evidence,False,0,0
21322545.0,no evidence,False,0,0
21322533.0,no evidence,False,0,0
21322532.0,no evidence,False,0,0
21322531.0,no evidence,False,0,0
21322510.0,no evidence,False,0,0
21322511.0,no evidence,False,0,0
21322512.0,no evidence,False,0,0
21322513.0,no evidence,False,0,0
21322514.0,no evidence,False,0,0
21322515.0,no evidence,False,0,0
21322516.0,no evidence,False,0,0
21322517.0,no evidence,False,0,0
21322518.0,no evidence,False,0,0
21322519.0,no evidence,False,0,0
21322520.0,no evidence,False,0,0
21322521.0,no evidence,False,0,0
21322522.0,no evidence,False,0,0
21322523.0,no evidence,False,0,0
21322524.0,no evidence,False,0,0
21322527.0,no evidence,False,0,0
21322528.0,no evidence,False,0,0
21322529.0,no evidence,False,0,0
21322530.0,no evidence,False,0,0
21322507.0,no evidence,False,0,0
21322453.0,no evidence,False,0,0
21322452.0,no evidence,False,0,0
21322451.0,no evidence,False,0,0
21322374.0,no evidence,False,0,0
21322375.0,no evidence,False,0,0
21322376.0,no evidence,False,0,0
21322377.0,no evidence,False,0,0
21322378.0,no evidence,False,0,0
21322380.0,no evidence,False,0,0
21322381.0,no evidence,False,0,0
21322382.0,no evidence,False,0,0
21322373.0,no evidence,False,0,0
21322383.0,no evidence,False,0,0
21322385.0,no evidence,False,0,0
21322386.0,no evidence,False,0,0
21322387.0,no evidence,False,0,0
21322388.0,no evidence,False,0,0
21322389.0,no evidence,False,0,0
21322390.0,no evidence,False,0,0
21322391.0,no evidence,False,0,0
21322392.0,no evidence,False,0,0
21322384.0,no evidence,False,0,0
21322372.0,no evidence,False,0,0
21322371.0,no evidence,False,0,0
21322370.0,no evidence,False,0,0
21322351.0,no evidence,False,0,0
21322352.0,no evidence,False,0,9
21322353.0,no evidence,False,0,0
21322354.0,no evidence,False,0,0
21322355.0,no evidence,False,0,0
21322356.0,no evidence,False,0,0
21322357.0,no evidence,False,0,0
21322358.0,no evidence,False,0,0
21322359.0,no evidence,False,0,0
21322360.0,no evidence,False,0,0
21322361.0,no evidence,False,0,0
21322362.0,no evidence,False,0,0
21322363.0,no evidence,False,0,0
21322364.0,no evidence,False,0,0
21322365.0,no evidence,False,0,0
21322366.0,no evidence,False,0,0
21322367.0,no evidence,False,0,0
21322368.0,no evidence,False,0,0
21322369.0,no evidence,False,0,0
21322393.0,no evidence,False,0,0
21322394.0,no evidence,False,0,0
21322395.0,no evidence,False,0,0
21322396.0,no evidence,False,0,0
21322426.0,no evidence,False,0,0
21322428.0,no evidence,False,0,17
21322429.0,no evidence,False,0,0
21322430.0,no evidence,False,0,0
21322431.0,no evidence,False,0,0
21322432.0,no evidence,False,0,0
21322433.0,no evidence,False,0,0
21322434.0,no evidence,False,0,0
21322435.0,no evidence,False,0,0
21322436.0,no evidence,False,0,0
21322438.0,no evidence,False,0,0
21322440.0,no evidence,False,0,0
21322441.0,no evidence,False,0,0
21322442.0,no evidence,False,0,0
21322444.0,no evidence,False,0,0
21322445.0,no evidence,False,0,0
21322448.0,no evidence,False,0,0
21322449.0,no evidence,False,0,0
21322450.0,no evidence,False,0,0
21322425.0,no evidence,False,0,0
21322349.0,no evidence,False,0,4
21322424.0,no evidence,False,0,0
21322422.0,no evidence,False,0,0
21322397.0,no evidence,False,0,0
21322398.0,no evidence,False,0,0
21322399.0,no evidence,False,0,0
21322400.0,no evidence,False,0,0
21322401.0,no evidence,False,0,0
21322402.0,no evidence,False,0,0
21322403.0,no evidence,False,0,0
21322404.0,no evidence,False,0,0
21322405.0,no evidence,False,0,0
21322407.0,no evidence,False,0,0
21322408.0,no evidence,False,0,0
21322409.0,no evidence,False,0,0
21322410.0,no evidence,False,0,0
21322412.0,no evidence,False,0,0
21322415.0,no evidence,False,0,0
21322416.0,no evidence,False,0,0
21322417.0,no evidence,False,0,0
21322419.0,no evidence,False,0,0
21322420.0,no evidence,False,0,17
21322423.0,no evidence,False,0,0
21322783.0,no evidence,False,0,0
21322899.0,no evidence,False,0,0
21322785.0,no evidence,False,0,0
21323311.0,no evidence,False,0,0
21323312.0,no evidence,False,0,0
21323313.0,no evidence,False,0,0
21323314.0,no evidence,False,0,0
21323315.0,no evidence,False,0,0
21323316.0,no evidence,False,0,0
21323317.0,no evidence,False,0,0
21323318.0,no evidence,False,0,0
21323319.0,no evidence,False,0,0
21323322.0,no evidence,False,0,0
21323323.0,no evidence,False,0,0
21323324.0,no evidence,False,0,2
21323333.0,no evidence,False,0,0
21323334.0,no evidence,False,0,0
21323337.0,no evidence,False,0,0
21323338.0,no evidence,False,0,0
21323339.0,no evidence,False,0,0
21323340.0,no evidence,False,0,0
21323344.0,no evidence,False,0,0
21323309.0,no evidence,False,0,0
21323345.0,no evidence,False,0,0
21323308.0,no evidence,False,0,0
21323306.0,no evidence,False,0,0
21323286.0,no evidence,False,0,0
21323287.0,no evidence,False,0,0
21323289.0,no evidence,False,0,2
21323290.0,no evidence,False,0,0
21323291.0,no evidence,False,0,0
21323292.0,no evidence,False,0,0
21323293.0,no evidence,False,0,0
21323294.0,no evidence,False,0,0
21323295.0,no evidence,False,0,0
21323296.0,no evidence,False,0,0
21323297.0,no evidence,False,0,0
21323298.0,no evidence,False,0,0
21323299.0,no evidence,False,0,0
21323300.0,no evidence,False,0,0
21323301.0,no evidence,False,0,0
21323302.0,no evidence,False,0,0
21323303.0,no evidence,False,0,0
21323304.0,no evidence,False,0,0
21323305.0,no evidence,False,0,0
21323307.0,no evidence,False,0,0
21323285.0,no evidence,False,0,0
21323346.0,no evidence,False,0,0
21323348.0,no evidence,False,0,0
21323372.0,no evidence,False,0,0
21323373.0,no evidence,False,0,0
21323374.0,no evidence,False,0,0
21323375.0,no evidence,False,0,0
21323376.0,no evidence,False,0,0
21323377.0,no evidence,False,0,0
21323378.0,no evidence,False,0,0
21323379.0,no evidence,False,0,0
21323380.0,no evidence,False,0,0
21323381.0,no evidence,False,0,4
21323382.0,no evidence,False,0,0
21323383.0,no evidence,False,0,0
21323384.0,no evidence,False,0,0
21323385.0,no evidence,False,0,0
21323386.0,no evidence,False,0,0
21323387.0,no evidence,False,0,0
21323388.0,no evidence,False,0,0
21323389.0,no evidence,False,0,2
21323390.0,no evidence,False,0,0
21323371.0,no evidence,False,0,0
21323347.0,no evidence,False,0,0
21323370.0,no evidence,False,0,0
21323368.0,no evidence,False,0,0
21323349.0,no evidence,False,0,0
21323350.0,no evidence,False,0,0
21323351.0,no evidence,False,0,0
21323352.0,no evidence,False,0,0
21323353.0,no evidence,False,0,0
21323354.0,no evidence,False,0,0
21323355.0,no evidence,False,0,0
21323356.0,no evidence,False,0,0
21323357.0,no evidence,False,0,0
21323358.0,no evidence,False,0,0
21323359.0,no evidence,False,0,0
21323360.0,no evidence,False,0,0
21323361.0,no evidence,False,0,0
21323362.0,no evidence,False,0,0
21323363.0,no evidence,False,0,0
21323364.0,no evidence,False,0,0
21323365.0,no evidence,False,0,0
21323366.0,no evidence,False,0,0
21323367.0,no evidence,False,0,0
21323369.0,no evidence,False,0,0
21323283.0,no evidence,False,0,0
21323282.0,no evidence,False,0,0
21323280.0,no evidence,False,0,0
21323208.0,no evidence,False,0,0
21323209.0,no evidence,False,0,0
21323210.0,no evidence,False,0,0
21323211.0,no evidence,False,0,0
21323212.0,no evidence,False,0,0
21323213.0,no evidence,False,0,0
21323214.0,no evidence,False,0,0
21323215.0,no evidence,False,0,0
21323217.0,no evidence,False,0,0
21323218.0,no evidence,False,0,0
21323219.0,no evidence,False,0,5
21323220.0,no evidence,False,0,0
21323222.0,no evidence,False,0,0
21323223.0,no evidence,False,0,0
21323224.0,no evidence,False,0,0
21323225.0,no evidence,False,0,0
21323226.0,no evidence,False,0,0
21323227.0,no evidence,False,0,0
21323228.0,no evidence,False,0,0
21323207.0,no evidence,False,0,0
21323229.0,no evidence,False,0,0
21323206.0,no evidence,False,0,0
21323204.0,no evidence,False,0,0
21323181.0,no evidence,False,0,0
21323182.0,no evidence,False,0,0
21323183.0,no evidence,False,0,5
21323184.0,no evidence,False,0,0
21323185.0,no evidence,False,0,0
21323186.0,no evidence,False,0,0
21323187.0,no evidence,False,0,0
21323188.0,no evidence,False,0,0
21323191.0,no evidence,False,0,0
21323193.0,no evidence,False,0,0
21323194.0,no evidence,False,0,0
21323196.0,no evidence,False,0,0
21323197.0,no evidence,False,0,4
21323198.0,no evidence,False,0,0
21323199.0,no evidence,False,0,3
21323200.0,no evidence,False,0,0
21323201.0,no evidence,False,0,0
21323202.0,no evidence,False,0,0
21323203.0,no evidence,False,0,0
21323205.0,no evidence,False,0,0
21323231.0,no evidence,False,0,0
21323232.0,no evidence,False,0,0
21323233.0,no evidence,False,0,0
21323259.0,no evidence,False,0,0
21323260.0,no evidence,False,0,0
21323261.0,no evidence,False,0,0
21323262.0,no evidence,False,0,0
21323263.0,no evidence,False,0,4
21323265.0,no evidence,False,0,0
21323266.0,no evidence,False,0,0
21323267.0,no evidence,False,0,0
21323268.0,no evidence,False,0,0
21323269.0,no evidence,False,0,0
21323270.0,no evidence,False,0,0
21323271.0,no evidence,False,0,0
21323272.0,no evidence,False,0,0
21323273.0,no evidence,False,0,0
21323274.0,no evidence,False,0,0
21323275.0,no evidence,False,0,0
21323276.0,no evidence,False,0,0
21323278.0,no evidence,False,0,0
21323279.0,no evidence,False,0,0
21323258.0,no evidence,False,0,0
21323257.0,no evidence,False,0,0
21323256.0,no evidence,False,0,0
21323255.0,no evidence,False,0,0
21323234.0,no evidence,False,0,0
21323235.0,no evidence,False,0,0
21323236.0,no evidence,False,0,0
21323237.0,no evidence,False,0,0
21323238.0,no evidence,False,0,3
21323239.0,no evidence,False,0,0
21323240.0,no evidence,False,0,0
21323241.0,no evidence,False,0,0
21323242.0,no evidence,False,0,0
21323392.0,no evidence,False,0,0
21323243.0,no evidence,False,0,0
21323246.0,no evidence,False,0,0
21323247.0,no evidence,False,0,0
21323248.0,no evidence,False,0,0
21323249.0,no evidence,False,0,0
21323250.0,no evidence,False,0,0
21323251.0,no evidence,False,0,0
21323252.0,no evidence,False,0,0
21323253.0,no evidence,False,0,0
21323254.0,no evidence,False,0,0
21323245.0,no evidence,False,0,0
21323393.0,no evidence,False,0,0
21323394.0,no evidence,False,0,0
21323395.0,no evidence,False,0,0
21323521.0,no evidence,False,0,0
21323522.0,no evidence,False,0,0
21323523.0,no evidence,False,0,2
21323524.0,no evidence,False,0,0
21323525.0,no evidence,False,0,0
21323526.0,no evidence,False,0,0
21323527.0,no evidence,False,0,0
21323528.0,no evidence,False,0,0
21323529.0,no evidence,False,0,2
21323530.0,no evidence,False,0,0
21323531.0,no evidence,False,0,0
21323532.0,no evidence,False,0,0
21323534.0,no evidence,False,0,0
21323535.0,no evidence,False,0,2
21323536.0,no evidence,False,0,4
21323541.0,no evidence,False,0,0
21323542.0,no evidence,False,0,0
21323543.0,no evidence,False,0,0
21323544.0,no evidence,False,0,0
21323520.0,no evidence,False,0,0
21323545.0,no evidence,False,0,0
21323519.0,no evidence,False,0,0
21323516.0,no evidence,False,0,0
21323493.0,no evidence,False,0,0
21323494.0,no evidence,False,0,0
21323495.0,no evidence,False,0,0
21323496.0,no evidence,False,0,0
21323498.0,no evidence,False,0,0
21323499.0,no evidence,False,0,2
21323500.0,no evidence,False,0,0
21323501.0,no evidence,False,0,0
21323502.0,no evidence,False,0,0
21323503.0,no evidence,False,0,0
21323504.0,no evidence,False,0,0
21323505.0,no evidence,False,0,0
21323509.0,no evidence,False,0,0
21323510.0,no evidence,False,0,0
21323511.0,no evidence,False,0,0
21323512.0,no evidence,False,0,0
21323513.0,no evidence,False,0,0
21323514.0,no evidence,False,0,0
21323515.0,no evidence,False,0,0
21323517.0,no evidence,False,0,0
21323546.0,no evidence,False,0,0
21323547.0,no evidence,False,0,0
21323548.0,no evidence,False,0,0
21323576.0,no evidence,False,0,0
21323577.0,no evidence,False,0,0
21323578.0,no evidence,False,0,0
21323579.0,no evidence,False,0,0
21323580.0,no evidence,False,0,0
21323581.0,no evidence,False,0,0
21323582.0,no evidence,False,0,0
21323583.0,no evidence,False,0,0
21323584.0,no evidence,False,0,0
21323585.0,no evidence,False,0,0
21323586.0,no evidence,False,0,0
21323587.0,no evidence,False,0,0
21323588.0,no evidence,False,0,0
21323589.0,no evidence,False,0,0
21323590.0,no evidence,False,0,0
21323591.0,no evidence,False,0,0
21323592.0,no evidence,False,0,0
21323593.0,no evidence,False,0,0
21323594.0,no evidence,False,0,0
21323575.0,no evidence,False,0,0
21323574.0,no evidence,False,0,0
21323573.0,no evidence,False,0,0
21323572.0,no evidence,False,0,4
21323549.0,no evidence,False,0,0
21323550.0,no evidence,False,0,0
21323551.0,no evidence,False,0,0
21323552.0,no evidence,False,0,0
21323553.0,no evidence,False,0,0
21323556.0,no evidence,False,0,0
21323557.0,no evidence,False,0,0
21323558.0,no evidence,False,0,0
21323559.0,no evidence,False,0,0
21323492.0,no evidence,False,0,0
21323560.0,no evidence,False,0,0
21323562.0,no evidence,False,0,2
21323564.0,no evidence,False,0,3
21323565.0,no evidence,False,0,0
21323566.0,no evidence,False,0,0
21323567.0,no evidence,False,0,0
21323568.0,no evidence,False,0,0
21323569.0,no evidence,False,0,0
21323570.0,no evidence,False,0,0
21323571.0,no evidence,False,0,0
21323561.0,no evidence,False,0,2
21323180.0,no evidence,False,0,0
21323491.0,no evidence,False,0,5
21323489.0,no evidence,False,0,0
21323419.0,no evidence,False,0,0
21323420.0,no evidence,False,0,0
21323421.0,no evidence,False,0,0
21323422.0,no evidence,False,0,0
21323423.0,no evidence,False,0,0
21323424.0,no evidence,False,0,0
21323425.0,no evidence,False,0,0
21323426.0,no evidence,False,0,0
21323427.0,no evidence,False,0,0
21323428.0,no evidence,False,0,4
21323429.0,no evidence,False,0,0
21323430.0,no evidence,False,0,2
21323431.0,no evidence,False,0,0
21323432.0,no evidence,False,0,0
21323433.0,no evidence,False,0,0
21323434.0,no evidence,False,0,0
21323435.0,no evidence,False,0,0
21323436.0,no evidence,False,0,0
21323437.0,no evidence,False,0,0
21323418.0,no evidence,False,0,0
21323438.0,no evidence,False,0,0
21323417.0,no evidence,False,0,0
21323415.0,no evidence,False,0,0
21323396.0,no evidence,False,0,0
21323397.0,no evidence,False,0,0
21323398.0,no evidence,False,0,0
21323399.0,no evidence,False,0,0
21323400.0,no evidence,False,0,4
21323401.0,no evidence,False,0,0
21323402.0,no evidence,False,0,0
21323403.0,no evidence,False,0,0
21323404.0,no evidence,False,0,0
21323405.0,no evidence,False,0,0
21323406.0,no evidence,False,0,0
21323407.0,no evidence,False,0,0
21323408.0,no evidence,False,0,0
21323409.0,no evidence,False,0,2
21323410.0,no evidence,False,0,0
21323411.0,no evidence,False,0,0
21323412.0,no evidence,False,0,0
21323413.0,no evidence,False,0,0
21323414.0,no evidence,False,0,0
21323416.0,no evidence,False,0,0
21323439.0,no evidence,False,0,0
21323440.0,no evidence,False,0,0
21323441.0,no evidence,False,0,0
21323470.0,no evidence,False,0,0
21323471.0,no evidence,False,0,0
21323472.0,no evidence,False,0,0
21323473.0,no evidence,False,0,0
21323474.0,no evidence,False,0,0
21323475.0,no evidence,False,0,0
21323476.0,no evidence,False,0,0
21323477.0,no evidence,False,0,0
21323478.0,no evidence,False,0,0
21323479.0,no evidence,False,0,0
21323480.0,no evidence,False,0,0
21323481.0,no evidence,False,0,0
21323482.0,no evidence,False,0,0
21323483.0,no evidence,False,0,0
21323484.0,no evidence,False,0,0
21323485.0,no evidence,False,0,0
21323486.0,no evidence,False,0,0
21323487.0,no evidence,False,0,0
21323488.0,no evidence,False,0,0
21323469.0,no evidence,False,0,0
21323468.0,no evidence,False,0,0
21323467.0,no evidence,False,0,2
21323466.0,no evidence,False,0,0
21323444.0,no evidence,False,0,0
21323445.0,no evidence,False,0,0
21323446.0,no evidence,False,0,0
21323447.0,no evidence,False,0,0
21323448.0,no evidence,False,0,0
21323449.0,no evidence,False,0,0
21323450.0,no evidence,False,0,0
21323451.0,no evidence,False,0,0
21323452.0,no evidence,False,0,0
21323490.0,no evidence,False,0,0
21323453.0,no evidence,False,0,0
21323455.0,no evidence,False,0,0
21323456.0,no evidence,False,0,0
21323457.0,no evidence,False,0,2
21323458.0,no evidence,False,0,0
21323460.0,no evidence,False,0,0
21323462.0,no evidence,False,0,0
21323463.0,no evidence,False,0,0
21323464.0,no evidence,False,0,0
21323465.0,no evidence,False,0,0
21323454.0,no evidence,False,0,0
21323179.0,no evidence,False,0,0
21323177.0,no evidence,False,0,0
21323176.0,no evidence,False,0,0
21322910.0,no evidence,False,0,0
21322911.0,no evidence,False,0,0
21322912.0,no evidence,False,0,0
21322913.0,no evidence,False,0,0
21322915.0,no evidence,False,0,0
21322916.0,no evidence,False,0,0
21322917.0,no evidence,False,0,0
21322918.0,no evidence,False,0,0
21322919.0,no evidence,False,0,0
21322920.0,no evidence,False,0,0
21322921.0,no evidence,False,0,0
21322922.0,no evidence,False,0,0
21322923.0,no evidence,False,0,0
21322924.0,no evidence,False,0,0
21322925.0,no evidence,False,0,0
21322926.0,no evidence,False,0,0
21322927.0,no evidence,False,0,0
21322928.0,no evidence,False,0,11
21322929.0,no evidence,False,0,0
21322909.0,no evidence,False,0,0
21322930.0,no evidence,False,0,0
21322908.0,no evidence,False,0,0
21322906.0,no evidence,False,0,0
21322887.0,no evidence,False,0,0
21322888.0,no evidence,False,0,0
21322889.0,no evidence,False,0,0
21322890.0,no evidence,False,0,0
21322891.0,no evidence,False,0,0
21322892.0,no evidence,False,0,0
21322893.0,no evidence,False,0,0
21322894.0,no evidence,False,0,0
21322895.0,no evidence,False,0,0
21322896.0,no evidence,False,0,0
21322897.0,no evidence,False,0,0
21322898.0,no evidence,False,0,0
21322146.0,no evidence,False,0,0
21322900.0,no evidence,False,0,0
21322901.0,no evidence,False,0,0
21322902.0,no evidence,False,0,0
21322903.0,no evidence,False,0,0
21322904.0,no evidence,False,0,0
21322905.0,no evidence,False,0,0
21322907.0,no evidence,False,0,0
21322931.0,no evidence,False,0,0
21322932.0,no evidence,False,0,2
21322933.0,no evidence,False,0,0
21322958.0,no evidence,False,0,0
21322959.0,no evidence,False,0,0
21322960.0,no evidence,False,0,0
21322961.0,no evidence,False,0,0
21322962.0,no evidence,False,0,0
21322963.0,no evidence,False,0,0
21322964.0,no evidence,False,0,0
21322965.0,no evidence,False,0,0
21322966.0,no evidence,False,0,0
21322967.0,no evidence,False,0,0
21322968.0,no evidence,False,0,0
21322969.0,no evidence,False,0,0
21322970.0,no evidence,False,0,0
21322971.0,no evidence,False,0,0
21322972.0,no evidence,False,0,0
21322973.0,no evidence,False,0,0
21322974.0,no evidence,False,0,0
21322975.0,no evidence,False,0,0
21322976.0,no evidence,False,0,0
21322957.0,no evidence,False,0,0
21322956.0,no evidence,False,0,0
21322955.0,no evidence,False,0,2
21322954.0,no evidence,False,0,0
21322934.0,no evidence,False,0,0
21322935.0,no evidence,False,0,0
21322936.0,no evidence,False,0,0
21322937.0,no evidence,False,0,0
21322938.0,no evidence,False,0,0
21322939.0,no evidence,False,0,0
21322940.0,no evidence,False,0,0
21322941.0,no evidence,False,0,0
21322942.0,no evidence,False,0,0
21322886.0,no evidence,False,0,0
21322943.0,no evidence,False,0,0
21322945.0,no evidence,False,0,0
21322946.0,no evidence,False,0,0
21322947.0,no evidence,False,0,0
21322948.0,no evidence,False,0,0
21322949.0,no evidence,False,0,0
21322950.0,no evidence,False,0,0
21322951.0,no evidence,False,0,0
21322952.0,no evidence,False,0,0
21322953.0,no evidence,False,0,0
21322944.0,no evidence,False,0,0
21322977.0,no evidence,False,0,0
21322885.0,no evidence,False,0,0
21322883.0,no evidence,False,0,0
21322814.0,no evidence,False,0,0
21322815.0,no evidence,False,0,0
21322816.0,no evidence,False,0,0
21322817.0,no evidence,False,0,0
21322819.0,no evidence,False,0,0
21322820.0,no evidence,False,0,0
21322821.0,no evidence,False,0,0
21322822.0,no evidence,False,0,0
21322823.0,no evidence,False,0,0
21322824.0,no evidence,False,0,0
21322825.0,no evidence,False,0,0
21322826.0,no evidence,False,0,0
21322827.0,no evidence,False,0,0
21322828.0,no evidence,False,0,0
21322829.0,no evidence,False,0,0
21322830.0,no evidence,False,0,0
21322832.0,no evidence,False,0,0
21322833.0,no evidence,False,0,0
21322834.0,no evidence,False,0,0
21322813.0,no evidence,False,0,0
21322835.0,no evidence,False,0,0
21322812.0,no evidence,False,0,0
21322810.0,no evidence,False,0,0
21322788.0,no evidence,False,0,0
21322789.0,no evidence,False,0,0
21322790.0,no evidence,False,0,0
21322792.0,no evidence,False,0,0
21322793.0,no evidence,False,0,0
21322794.0,no evidence,False,0,0
21322796.0,no evidence,False,0,0
21322797.0,no evidence,False,0,0
21322799.0,no evidence,False,0,0
21322800.0,no evidence,False,0,0
21322801.0,no evidence,False,0,0
21322802.0,no evidence,False,0,0
21322803.0,no evidence,False,0,0
21322804.0,no evidence,False,0,0
21322805.0,no evidence,False,0,0
21322806.0,no evidence,False,0,0
21322807.0,no evidence,False,0,0
21322808.0,no evidence,False,0,0
21322809.0,no evidence,False,0,0
21322811.0,no evidence,False,0,0
21322836.0,no evidence,False,0,0
21322837.0,no evidence,False,0,0
21322838.0,no evidence,False,0,0
21322864.0,no evidence,False,0,0
21322865.0,no evidence,False,0,0
21322866.0,no evidence,False,0,0
21322867.0,no evidence,False,0,0
21322868.0,no evidence,False,0,0
21322869.0,no evidence,False,0,0
21322870.0,no evidence,False,0,0
21322871.0,no evidence,False,0,0
21322872.0,no evidence,False,0,0
21322873.0,no evidence,False,0,0
21322874.0,no evidence,False,0,0
21322875.0,no evidence,False,0,4
21322876.0,no evidence,False,0,0
21322877.0,no evidence,False,0,0
21322878.0,no evidence,False,0,0
21322879.0,no evidence,False,0,0
21322880.0,no evidence,False,0,0
21322881.0,no evidence,False,0,0
21322882.0,no evidence,False,0,0
21322863.0,no evidence,False,0,0
21322862.0,no evidence,False,0,0
21322861.0,no evidence,False,0,0
21322860.0,no evidence,False,0,0
21322840.0,no evidence,False,0,0
21322841.0,no evidence,False,0,0
21322842.0,no evidence,False,0,0
21322843.0,no evidence,False,0,0
21322844.0,no evidence,False,0,0
21322845.0,no evidence,False,0,0
21322846.0,no evidence,False,0,0
21322847.0,no evidence,False,0,0
21322848.0,no evidence,False,0,0
21322884.0,no evidence,False,0,0
21322849.0,no evidence,False,0,0
21322851.0,no evidence,False,0,0
21322852.0,no evidence,False,0,0
21322853.0,no evidence,False,0,0
21322854.0,no evidence,False,0,0
21322855.0,no evidence,False,0,0
21322856.0,no evidence,False,0,0
21322857.0,no evidence,False,0,0
21322858.0,no evidence,False,0,3
21322859.0,no evidence,False,0,0
21322850.0,no evidence,False,0,0
21322784.0,no evidence,False,0,0
21322978.0,no evidence,False,0,0
21322980.0,no evidence,False,0,0
21323103.0,no evidence,False,0,0
21323104.0,no evidence,False,0,0
21323105.0,no evidence,False,0,0
21323106.0,no evidence,False,0,0
21323107.0,no evidence,False,0,0
21323108.0,no evidence,False,0,0
21323109.0,no evidence,False,0,0
21323110.0,no evidence,False,0,0
21323111.0,no evidence,False,0,0
21323112.0,no evidence,False,0,0
21323113.0,no evidence,False,0,2
21323114.0,no evidence,False,0,0
21323115.0,no evidence,False,0,0
21323116.0,no evidence,False,0,0
21323117.0,no evidence,False,0,0
21323118.0,no evidence,False,0,0
21323120.0,no evidence,False,0,2
21323121.0,no evidence,False,0,0
21323122.0,no evidence,False,0,0
21323102.0,no evidence,False,0,0
21323123.0,no evidence,False,0,0
21323101.0,no evidence,False,0,0
21323098.0,no evidence,False,0,0
21323079.0,no evidence,False,0,0
21323080.0,no evidence,False,0,0
21323081.0,no evidence,False,0,0
21323082.0,no evidence,False,0,0
21323083.0,no evidence,False,0,0
21323084.0,no evidence,False,0,0
21323085.0,no evidence,False,0,5
21323086.0,no evidence,False,0,0
21323087.0,no evidence,False,0,0
21323088.0,no evidence,False,0,0
21323089.0,no evidence,False,0,0
21323090.0,no evidence,False,0,0
21323091.0,no evidence,False,0,0
21323092.0,no evidence,False,0,0
21323093.0,no evidence,False,0,0
21323094.0,no evidence,False,0,0
21323095.0,no evidence,False,0,4
21323096.0,no evidence,False,0,0
21323097.0,no evidence,False,0,3
21323099.0,no evidence,False,0,0
21323124.0,no evidence,False,0,0
21323125.0,no evidence,False,0,0
21323126.0,no evidence,False,0,0
21323155.0,no evidence,False,0,0
21323157.0,no evidence,False,0,0
21323158.0,no evidence,False,0,0
21323159.0,no evidence,False,0,0
21323160.0,no evidence,False,0,0
21323161.0,no evidence,False,0,0
21323162.0,no evidence,False,0,0
21323163.0,no evidence,False,0,0
21323164.0,no evidence,False,0,0
21323165.0,no evidence,False,0,0
21323166.0,no evidence,False,0,0
21323167.0,no evidence,False,5,5
21323168.0,no evidence,False,0,0
21323169.0,no evidence,False,0,0
21323170.0,no evidence,False,0,0
21323171.0,no evidence,False,0,0
21323172.0,no evidence,False,0,0
21323173.0,no evidence,False,0,0
21323175.0,no evidence,False,0,0
21323152.0,no evidence,False,0,0
21323151.0,no evidence,False,0,0
21323150.0,no evidence,False,0,0
21323149.0,no evidence,False,0,0
21323128.0,no evidence,False,0,0
21323129.0,no evidence,False,0,4
21323130.0,no evidence,False,0,0
21323132.0,no evidence,False,0,0
21323133.0,no evidence,False,0,0
21323134.0,no evidence,False,0,0
21323135.0,no evidence,False,0,0
21323136.0,no evidence,False,0,0
21323137.0,no evidence,False,0,0
21323078.0,no evidence,False,0,0
21323138.0,no evidence,False,0,0
21323140.0,no evidence,False,0,0
21323141.0,no evidence,False,0,0
21323142.0,no evidence,False,0,0
21323143.0,no evidence,False,0,0
21323144.0,no evidence,False,0,0
21323145.0,no evidence,False,0,0
21323146.0,no evidence,False,0,0
21323147.0,no evidence,False,0,0
21323148.0,no evidence,False,0,0
21323139.0,no evidence,False,0,0
21322979.0,no evidence,False,0,0
21323077.0,no evidence,False,0,4
21323075.0,no evidence,False,0,0
21323004.0,no evidence,False,0,0
21323005.0,no evidence,False,0,0
21323006.0,no evidence,False,0,0
21323007.0,no evidence,False,0,0
21323008.0,no evidence,False,0,0
21323009.0,no evidence,False,0,0
21323010.0,no evidence,False,0,0
